frame,x,y,z
525,45.2389252094917,7.545638134014457,25.35120687159262
526,45.625320613879886,6.655817164165346,25.10847814835525
527,45.73156013621291,5.673177226372825,24.95638634532322
528,45.12639283783101,5.16722079527949,24.341747727268316
529,45.924947348610445,5.284941595855429,24.932046385936598
530,46.2335693212355,6.044932963010904,25.504030301673886
531,46.698937387866785,5.257694327642498,25.099446696540024
532,46.09566171905062,4.6231173888216315,24.616362256580363
533,46.77756722507172,5.124711282934063,25.148723455624047
534,46.201642391991484,4.632376600220945,24.49610017467303
535,45.48420468512256,4.269794984343273,23.901274394641433
536,45.264445239576375,3.5088673364224237,23.29078696584141
537,45.49126721297559,2.565068130747476,23.05038136742367
538,45.05799428406496,1.8090856927268344,22.559703140397488
539,44.5442995280923,2.6040185572234007,22.882502518695276
540,45.08329994129455,2.1471747668668724,23.590155191819942
541,45.311304344849475,1.3220006433423412,23.073336405565957
542,45.39745567771897,1.978298728585366,23.822903461372917
543,45.06422919976351,2.504143741266245,23.040313442890675
544,44.536478540526474,3.033928710544819,22.376380367949103
545,45.069550148700934,2.3884421199295467,22.923355433097555
546,44.673029102026575,3.2935013502029613,23.077104739571197
547,44.25494483292462,4.1714635925915236,22.84389272257914
548,43.768008233107125,5.039642381413518,22.748193514652858
549,44.0842728276446,4.344317644728458,23.393561794626308
550,43.638300963912286,4.572394936539809,22.528062028179704
551,43.07371416168177,5.33433071691757,22.845387743064613
552,43.381390289989014,4.952358342547161,23.716841990450956
553,43.33448134627706,5.21086720499356,24.68171126607148
554,43.01605318287958,5.678657771280813,23.857226280854675
555,42.20486164640479,6.089035577349302,24.27382962630218
556,42.711152397629036,5.690757511662538,25.03871148490362
557,42.35667186036963,6.625800738438808,25.044852556802756
558,42.16862442564019,5.97930723243663,24.3054715258122
559,41.868400395655094,5.880758806115534,23.35670720339639
560,42.199887886107604,6.32449484324037,22.524112240025698
561,41.842622908839736,6.422457465880745,21.595260766116546
562,41.20965636805628,7.187028925185983,21.716849589058658
563,40.66464262801391,7.951902538029456,22.06025660637304
564,40.055759860000045,8.695610029808469,22.336229325110793
565,39.822136850394,9.666310048204366,22.39245888734261
566,40.4619291242629,10.192721653920096,21.83249757826363
567,40.09905436124534,10.926035812102226,21.25754344811535
568,40.43908809025011,10.498693965175427,22.095252233436536
569,40.042795156464244,11.410547230300525,22.20237615005673
570,39.68929694188316,12.019103105375901,21.491954613784625
571,39.53142471603479,11.42802694047821,20.700939236187267
572,39.13378378272475,12.334744902913958,20.560425091871995
573,38.913541568841,11.677340940742386,21.28105911670339
574,39.59751813323151,12.189757990303216,20.76182426937136
575,39.776330483193505,13.014829496776795,21.29781228482175
576,39.43841845087183,12.09311182703005,21.10741271631166
577,39.15952740056054,11.559011406759463,21.905508276456587
578,39.643907120825915,10.692013441811477,21.78850051871524
579,39.75566663589273,9.830021628803113,22.28294963146453
580,39.08620045210779,10.49752787684676,22.608910422958054
581,39.66909500161834,10.052072401940892,23.288471578430666
582,40.105409755152465,9.21981321787899,22.946456832559925
583,40.07125022744835,8.425931863462107,22.339344386816794
584,39.640146000323654,7.875626257745166,23.05440584268735
585,40.062312603214714,8.022854189475327,23.948888539849158
586,39.806381129845235,8.77895940976545,23.346556424825447
587,39.321808520079585,9.456781436749992,22.793612769830236
588,39.675718317704366,8.552372011114016,22.55530321071448
589,39.34102516421452,9.487205031438597,22.673910618231062
590,39.01163301765552,9.99829429969765,21.880003461407497
591,38.403509217005066,10.684906977296833,22.278435982723828
592,38.78926772071113,9.844994795160101,21.896679642741468
593,38.99221035775334,9.573038188737385,22.837346369214444
594,39.57888563232354,9.110843261108457,23.502318527339924
595,39.82320333982121,8.142928922316365,23.44357594854305
596,39.558659986983,9.1056919453047,23.49929108145534
597,39.879050062437,8.158506185610353,23.51305102995744
598,39.59171325694608,9.115506966206334,23.552889028763982
599,40.11705163126906,8.477208226444557,24.115556169516136
600,39.7394608986396,9.395935679124728,24.23116372257435
601,39.281615818003694,9.760194616522567,23.420180795094808
602,39.69585534341775,8.97005809307536,23.87194388555205
603,39.45501073180227,9.547690311723448,23.091985621902342
604,39.76500377097788,8.6298540904537,23.339939219553
605,39.604909834259985,9.225805747894405,22.553039255504306
606,39.31807014116505,10.180814186742449,22.62841744992541
607,39.08045287242011,9.773920209486905,21.746388354675524
608,38.521254573781704,10.449565714644528,21.265971437654287
609,38.91107318734413,10.125262091474127,22.127869696452162
610,38.48408357306247,11.029500872254687,22.122204307846957
611,38.66231592942382,10.045701347757518,22.141484420527757
612,38.57281027560954,9.625328178064352,21.238558545310212
613,38.27664575426002,10.561480334235092,21.04907050666226
614,38.16887741930107,11.553001035886732,20.976457255968093
615,37.84215175872021,12.49558959075273,21.045574250648077
616,37.33393751256496,13.321809210647727,21.28863683457528
617,36.96408788548875,13.71152123432091,20.445229583031793
618,37.271454542825985,12.766124828179212,20.336825832120454
619,36.98047251188241,13.090623003237047,19.436808947805453
620,37.0676989573393,12.575500355468604,20.289475474044742
621,36.88741876016192,13.199771219694972,19.529353813661526
622,37.17682859439641,12.261951923684832,19.72102257971215
623,37.46314738355418,11.755841524682806,20.53457885619045
624,37.16295570052846,12.709707804907863,20.53948526951922
625,36.75003149931047,13.614661444593608,20.642210700002433
626,36.136758497497674,14.404500514034654,20.635106501807805
627,35.87642704234102,15.368128273654335,20.6955140704257
628,35.308757976646056,14.676825025819427,20.24846636448608
629,34.80766606602238,13.948414664572578,19.781213496398887
630,34.93119585776229,13.115383910791888,20.32047238951819
631,34.837555992466925,13.942331012402775,19.76604469651864
632,34.77457999571858,14.57612193923645,18.995108197903576
633,34.39108200447259,15.298334943755702,18.419488821220032
634,34.36076829446472,15.961009056743496,17.67119469524991
635,34.20283817349066,16.685557835203735,17.000309351453453
636,33.93282004698968,17.393332682584113,16.347511544489784
637,34.137496773614316,18.19920474689266,15.79192387944917
638,34.84689683535894,18.879401108839776,15.976543655179126
639,35.45911571509628,19.631688810750116,16.21995946577401
640,35.47996405883798,20.511516893868414,15.745124872763357
641,35.70541331084396,21.31638197378051,15.196157808261288
642,36.12805508462117,21.961758567197144,14.559869364449543
643,36.112381402660105,21.38485375832995,15.376530357273175
644,36.24406657980838,20.69531993009515,16.08871159392525
645,36.813628293658006,21.517075145897937,16.07088410342469
646,36.542491831671335,22.217924783100422,15.411115352259184
647,37.18881380501526,22.927389422557063,15.692056328504062
648,37.07142715950586,22.888561235556732,16.684383264221477
649,37.12009322262715,23.75523078878557,16.187879991516873
650,37.77782482460765,24.494565644054504,16.332008793428813
651,37.964489928423056,23.704841985586057,16.916382545639497
652,38.543911236166636,24.5050893603988,17.070898199338377
653,38.30926924970478,25.222915746533765,16.415407224909554
654,38.501744199223445,26.092620311742188,15.960910400868508
655,38.91215775214625,26.98589936799128,15.77757125271957
656,38.87026834811242,27.753539682011514,15.138060794540348
657,39.49341443156772,28.518299105497736,15.301865504067544
658,39.490646154951975,29.325960111842317,14.712224905503447
659,39.440240165240176,28.635840443273082,15.434162630833725
660,39.62408891661484,29.59056637612752,15.200286531684673
661,39.55540697564987,30.246791604475646,14.44885373983651
662,38.96563208885311,30.212541167339083,13.642012683332942
663,39.435895342815364,30.998814749049046,14.042794826994278
664,40.19378980014659,31.3853408465233,13.517253613084371
665,40.356926697946875,32.06957231266736,12.806469782855777
666,40.44141306755251,32.89597078123807,12.249758345489138
667,41.09928992908941,33.627271714446906,12.069766734178483
668,40.704681381960846,32.900024508508324,11.508165811825636
669,40.75389149355606,32.10534580829595,12.113198148437123
670,40.65080411410223,32.827479576420984,11.429169045890399
671,40.63701835486823,32.625211060705006,10.449935978437924
672,39.947481315392835,31.90141307621794,10.475531853963279
673,39.38907637334447,31.564538429718116,11.23362115822866
674,39.90346919962981,31.321909218900956,12.056136256159636
675,39.87672058174162,30.646030220260077,12.79266330293882
676,40.24974874171494,30.56490181407784,13.716929592260914
677,40.96267209107432,31.22987189632217,13.494319871767555
678,41.25193061195237,31.95205461169896,12.866003364177281
679,41.68422460755749,31.888186320728597,13.765471397390392
680,42.25293213093295,32.67724281730853,13.997767755650935
681,42.1826151787947,33.39192326564186,13.301860159046285
682,42.47287621759425,32.95018127420541,14.150749163779388
683,43.12170442461905,33.700166349466976,14.279373985076997
684,43.042308016702684,32.94707895946303,14.932486221547121
685,43.14379799002605,33.67075484149927,14.249849419818789
686,43.14726272804643,34.386232796994335,13.551222702042379
687,43.12673521144166,35.07721912278711,12.828646395601716
688,43.03224037002101,34.342654399787094,13.500573023046092
689,43.11298029795187,35.03328054279453,12.78188213355856
690,43.80561214221945,35.47541021183626,13.351779040077172
691,43.95459567111122,36.22293849501239,12.704472795730116
692,44.333691455656485,36.10163002737009,13.621844389915516
693,44.332643111252814,35.324044147478766,14.250620264426964
694,44.7105215633984,35.95991512846586,14.923580865757028
695,45.03145616542165,35.706949387990804,15.836274305730203
696,44.564916719708535,34.95965299153681,16.309443452484878
697,45.42646178121372,35.33779734711232,15.97070025573788
698,46.045969662949084,36.081563240167576,16.221742644181415
699,45.728238483889776,35.36413146374264,16.84169308093368
700,45.60567867815128,35.93015777711052,16.026467157282767
701,45.86287485266223,36.65321120348822,15.38534012586045
702,45.83323955087585,35.81312652270712,14.843694967103424
703,46.45543732669446,36.47286723499056,15.265135497097953
704,46.56977450642221,37.2213652426329,14.61192975471096
705,47.10824759830756,37.91613997353253,15.088726150060948
706,47.30533046969809,38.654459450675304,15.733739864237673
707,47.69409053262519,39.30400670858105,16.38715701523694
708,48.56792749800073,39.78900521711802,16.352727309165925
709,48.81767442565795,40.53890464692629,15.740128486689914
710,48.56455688157053,40.33121710900786,16.685008053337707
711,48.06009414830038,40.40296554710626,15.824560778734547
712,47.60594261178622,41.0615764662196,16.424542477710858
713,47.74532489383725,41.608438737250445,17.25008123269041
714,47.531753373889046,41.079977690393214,16.428426726330514
715,47.53486395368279,40.96743771637118,15.434784397048782
716,48.19674454841396,40.34422715603325,15.01822386627135
717,47.26755872701893,40.67477763514056,15.183602492702796
718,47.59989777844388,41.28394856874076,15.903645219597927
719,46.92872943780081,41.16507146214539,15.171934011506965
720,47.37505295531676,41.5465057823424,15.981441996080328
721,46.519040381629985,41.59231719890631,15.466520848910656
722,46.01820477858935,42.24646939520542,16.033308818793508
723,45.227662585396786,42.55175761869788,15.502420750196087
724,44.97533083535545,43.042510681041925,16.336381252690643
725,45.198752145676885,42.34522196899708,15.655300222159722
726,44.65808361012266,42.87690724272345,16.307211492475027
727,44.55922136374495,42.95287427392315,17.29940868376909
728,44.87556523396919,43.16905608087684,18.223092602712022
729,44.99931769982517,44.00187498903256,18.762627581571472
730,45.29971330602188,44.44884850650897,19.605229002441657
731,45.46940068605878,44.410262177582545,18.620486757853683
732,45.547391050967285,44.6495652562623,19.588294352118066
733,45.068933342878374,44.871012186597795,18.73856529023111
734,44.571964470367604,45.586271193851545,19.229916989421934
735,43.98830868773492,45.272630016567774,18.480934253097875
736,44.654992094451956,45.69105922023943,19.097740735491552
737,44.26023545212986,45.045332765030636,18.44413187815709
738,44.73824268379914,45.436995020560296,19.230331448282435
739,45.43889348149469,44.760927944878866,19.002248636856173
740,44.67393649687993,44.379853203042515,18.48299643144589
741,45.02157539047566,44.82967606874921,19.305678988175362
742,45.491989886944644,43.960310045499135,19.154308848682298
743,44.87157319454819,44.728584778786065,19.311906634163886
744,44.311027480821494,45.4221985239206,19.76433173888623
745,43.73173350194913,46.22577219250338,19.627628245139324
746,44.541030710414795,45.66816177677284,19.442942965167028
747,45.11500097797063,44.874686859264834,19.24056784997866
748,44.860915412965106,45.09124719378944,18.297942713900483
749,43.94091985112343,45.169930655755245,17.91399339562441
750,43.373738609354874,45.90935387407851,18.276703670072614
751,43.97835487285898,46.39082104394102,18.911233841341804
752,44.299797365106016,46.22268218353295,19.843115833762887
753,43.71944383126547,46.89359906850025,20.30470039722285
754,43.782169179995385,46.067197020487654,19.74512449918284
755,44.628694446302994,45.983040376268725,19.21947001880945
756,45.085493140965376,45.451360902184724,18.506271666741462
757,45.58196986309169,46.154130785350574,19.015806116707033
758,46.192936615931615,46.47162060604852,18.290602806815652
759,45.797192195645096,46.94045380173624,19.080274756699474
760,45.49509470129996,46.25227263165673,18.420620467652284
761,46.0047019693444,46.52745690735401,19.23583457864718
762,46.5937785128108,46.20351553819449,18.495530036391273
763,46.52435472802652,45.25065162212673,18.200181605614635
764,47.24920188149823,44.89512240784319,17.610100609568427
765,46.901884753752974,44.70966924456038,16.690873794792473
766,46.59353919657354,43.78165497962628,16.8999492391816
767,46.169474616042066,44.327587396842354,17.622532817303377
768,45.59622048109108,43.97027447045014,16.885167799558044
769,44.9942924144914,43.20398262691709,16.660491558770907
770,44.624287483100794,42.56467674406613,15.98641119345921
771,44.17315034767741,43.13684868477098,16.671315971740114
772,44.643813963882806,42.778126506199115,15.865217864199167
773,44.026594508704925,42.0903322707949,15.483145575365482
774,44.556311378386965,41.71716964460354,14.721469993251802
775,45.552519334283474,41.72204272542355,14.634602498227592
776,44.67549012941108,41.25116443395509,14.729961862867922
777,43.93091739688434,41.54263761381277,15.330507307777218
778,43.089448887225984,41.28001189109282,14.858322516599955
779,42.2663080162319,40.82326998194044,14.520941522880845
780,42.67286688777973,41.577517293217994,15.036519720050089
781,41.920407835934455,42.022527302384276,15.522082761310356
782,41.38713938491506,41.18271815475069,15.420370644538117
783,40.43784333991586,40.89097367329973,15.537512338617358
784,40.01519416472421,40.22717986407097,14.92046659190214
785,40.217059392900836,39.389249718665596,14.413393124765369
786,39.47526433865473,39.911996463986505,14.833483517124444
787,38.56220954832448,40.00287789082527,15.231065604385325
788,38.12519933196842,39.46040296731567,14.51360966276686
789,37.52145532528369,39.99384719422581,15.106003477022638
790,36.5295590797413,40.116938475576426,15.13747369364629
791,36.11698606320079,39.208777500608235,15.066571298993761
792,35.99626537137411,39.975523520177404,15.697068766109767
793,34.99985427488965,39.99515667211625,15.779406279720257
794,34.33137550298687,39.651056731818855,15.12006466674363
795,33.806673489381126,40.29267598180562,15.679539898513971
796,32.95474784495515,40.56692722776065,16.125644090896746
797,33.94421985358963,40.584226936732584,16.269330778513574
798,33.16718154596398,40.922979403211755,16.799857153858405
799,32.188634800131176,40.937993423770465,17.005334270362102
800,31.840410535897792,40.189452941773595,16.441040899312107
801,31.14591255145946,40.732548971118774,16.91297230589635
802,31.850910667747023,40.17128570154637,16.479427385202
803,32.82387987950198,40.22166365786409,16.704800352733926
804,33.74795597057709,40.603863875128496,16.702276105050878
805,32.748151433469914,40.59573700382445,16.720299466077297
806,31.758960124000644,40.71894572059816,16.799798933883213
807,30.801094510539414,41.002035850375144,16.751286616155078
808,30.51969253383527,40.263808271676524,16.138234440923856
809,30.441652177775193,39.40280703456892,15.635654524368126
810,29.839497216354424,38.615018329044624,15.506046045152203
811,30.45657205976586,38.00536521826182,15.008510396035893
812,30.86083658399872,38.66868608094654,15.638252904982153
813,31.34417227348878,37.98769718784023,15.088124975559374
814,31.120558686792805,38.87199333472587,15.498024095402473
815,30.627829947150083,38.0931125516055,15.109999463689674
816,29.820551319964704,37.58750336660373,14.80559747596375
817,30.802788360638083,37.480182292712165,14.959521428056751
818,30.132479277958463,36.78561582057239,14.698249253004612
819,30.348950860654284,37.4849898887631,15.379436427448972
820,30.655478047583088,38.11432582543602,16.093563420697016
821,30.315461361799798,37.61201297109061,15.298534836463556
822,30.503282839016798,37.01231635456083,14.520661414357669
823,30.274781697335353,37.39038451851,15.417796683789394
824,29.565773552870034,37.787238625847934,16.000732588131203
825,30.383526554941618,38.255947776561214,16.334786116237897
826,30.983354940674012,38.8086746491708,16.913317802461638
827,31.53586851509889,38.09426724089111,16.483956876117258
828,31.15873604234518,37.2958998140293,16.014509808045997
829,30.22915891661636,37.46431626486844,15.686603927634444
830,29.81744820648115,37.9965331253062,16.426360309577635
831,29.473865634483435,38.44001290351095,17.254174722681718
832,29.216650103194308,38.90682409586986,18.100299702310654
833,28.899857090578674,39.26965114747558,18.976655062755814
834,27.942222500487564,39.26716136639535,19.264630396510558
835,28.61333451130914,39.91951635995364,19.616825841271776
836,28.389672743875327,39.15697978905894,19.009772802537512
837,28.86844287869619,39.70128073885738,19.698623754523577
838,28.350061422428386,40.2624457205303,20.34389465045927
839,28.17077297147797,39.50724550810439,19.713396204380587
840,27.87345541682958,40.20746317588554,20.36247053712298
841,27.22861733126805,40.68173815890129,20.961842778634637
842,26.966590485681085,41.373925690479155,21.63431460207399
843,26.662315836053672,42.05529159546439,22.30001531644774
844,27.290612130708464,41.32745121223758,22.02525698141988
845,27.263604075296463,40.86949004467138,21.13669514679934
846,27.83337428464019,41.65841749227814,21.36681553041858
847,28.125320643327672,42.30334988164132,22.07309418420856
848,28.272543564702953,42.88581482945649,22.87250646581821
849,28.79851075346496,42.18317304099899,22.39328518763976
850,29.191809935757266,41.70666406983941,21.606993286617882
851,29.699919913661716,41.08198056115615,21.014039018285942
852,29.95959319228946,40.754709140434905,20.10548896157703
853,30.541716439774255,40.02671252953917,19.743337806308894
854,30.595005868067272,40.06510014151644,20.741178789671892
855,31.246321372946227,39.339736472390506,20.518388169096408
856,30.575303762355144,40.03121645956138,20.78595272881755
857,29.97866279920533,40.54616401966721,21.40145948867699
858,30.29116581133964,40.196684915918695,20.518166658721903
859,30.621418619190965,39.790497427417876,19.66614271123471
860,30.997491288115455,39.335929739080356,18.8587162041101
861,31.484279269733566,38.70718939831277,18.25231448507924
862,31.859002696329156,38.25266595751115,17.4442360264366
863,32.09432171468689,37.91006829548811,16.53470218892672
864,32.71667469362658,37.20434928262414,16.19612067069637
865,32.090954363767246,37.65237664961067,16.834670235907872
866,31.669852994500033,38.242192469335976,17.523720985564967
867,31.56309741172127,37.767824834971954,16.64989114342555
